title,url,description,duration,thumbnail
Live Stream #65: Session 7 - Programming from A to Z,https://www.youtube.com/watch?v=X6IPcExkG30,"This Live Stream covers Context-Free Grammars (Session 7 of the ""Programming from A to Z"" class at ITP http://shiffman.net/a2z/). 
I discuss grammars in general and get into the specifics of...",9649,https://i.ytimg.com/vi/X6IPcExkG30/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAtyG9nUuHK16QwtWvzdgHMbye1bw
6.2: Homework Assignment Session 6 - Programming with Text,https://www.youtube.com/watch?v=aq9Wf7F5e84,"In this last video of Session 6, I discuss exercises you can try related to n-grams and Markov Chains (http://shiffman.net/a2z/markov).

Course url: http://shiffman.net/a2z/

Support this channel...",472,https://i.ytimg.com/vi/aq9Wf7F5e84/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBLQ-eHKNDsRAkkgQ9p2yKylO7-jg
Coding Challenge #42: Markov Chains - Part 2,https://www.youtube.com/watch?v=9r8CmofnbAQ,In this multi-part coding challenge I attempt to use a Markov Chain to generate a new name for my YouTube channel. Code: https://thecodingtrain.com/challenges/42-markov-chain-name-generator...,488,https://i.ytimg.com/vi/9r8CmofnbAQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBxR_iLovk8JBOuZX4BGJsfspLiaw
Coding Challenge #42: Markov Chains - Part 1,https://www.youtube.com/watch?v=eGFJ8vugIWA,In this multi-part coding challenge I attempt to use a Markov Chain to generate a new name for my YouTube channel. Code: https://thecodingtrain.com/challenges/42-markov-chain-name-generator...,1601,https://i.ytimg.com/vi/eGFJ8vugIWA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4b5A7e8ggFf05zWXnQT-qRgsGWQ
6.1: Intro to Session 6: Markov Chains - Programming with Text,https://www.youtube.com/watch?v=v4kL0OHuxXs,"This video introduces Session 6: Markov Chains (http://shiffman.net/a2z/markov). It is part of the ITP course ""Programming from A to Z"".  A Markov Chain is a broad concept, in this series I...",493,https://i.ytimg.com/vi/v4kL0OHuxXs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLChzVbx6LSlpMNsbFucH8QQiujOxA
Live Stream #64: Session 6 - Programming from A to Z,https://www.youtube.com/watch?v=4DR0ryGSYJQ,"This Live Stream covers Markov Chains: Session 6 of the ""Programming from A to Z"" class at ITP (http://shiffman.net/a2z/). 
I explain the concepts of N-Grams and Markov Chains and use them...",6770,https://i.ytimg.com/vi/4DR0ryGSYJQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-LYqXbjXjjSuxAu-X7j8XbfNvAA
Q&A #6: p5.js Sketch as Background,https://www.youtube.com/watch?v=OIfEHD3KqCg,"In this Q&A, I look at how to place a p5.js sketch as a full background on a web page. I cover HTML/CSS concepts such as the CSS property ""z-index"") as well as p5.js functions like windowResize()...",622,https://i.ytimg.com/vi/OIfEHD3KqCg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD3ABmV_qAtM2q3R1iQ3Wkgk8Wv6w
Coding Challenge #41: Clappy Bird!,https://www.youtube.com/watch?v=aKiyCeIuwn4,"Sure, flappy bird is fun, but what happens if we take away the button and control the bird with clapping! Yes, it's time for Clappy Bird! Code: https://thecodingtrain.com/challenges/41-clappy-bird...",1116,https://i.ytimg.com/vi/aKiyCeIuwn4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPAY8oUOtO_xu0UcHDadfDo-vOYA
17.11: Sound Visualization: Frequency Analysis with FFT - p5.js Sound Tutorial,https://www.youtube.com/watch?v=2O3nm0Nvbi4,"In this video, I use the p5.FFT object to analyze the frequencies (spectrum array) of a sound file.  I create a ""graphic equalizer"" like visualization. Code: https://thecodingtrain.com/tracks/sound...",1067,https://i.ytimg.com/vi/2O3nm0Nvbi4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBZsTj_guQ1crS1ItAxB3--MBR5Uw
17.10: Sound Visualization: Radial Graph - p5.js Sound Tutorial,https://www.youtube.com/watch?v=h_aTgOl9J5I,"In this video, I graph the amplitude (volume) values of a song in as a radial (circular) graph, using trigonometry and polar coordinates. Code: https://thecodingtrain.com/tracks/sound/sound/10-soun...",233,https://i.ytimg.com/vi/h_aTgOl9J5I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEt1mT2CLzAsz1XfOCP3sFKuJpkg
17.9: Sound Visualization: Graphing Amplitude - p5.js Sound Tutorial,https://www.youtube.com/watch?v=jEwAMgcCgOA,"In this video, I use the getLevel() function from the p5.js Sound Library to graph the amplitude (volume) over time. Code: https://thecodingtrain.com/tracks/sound/sound/9-sound-visualization...",816,https://i.ytimg.com/vi/jEwAMgcCgOA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBL5mhSRrpVP1BHGJlafWnACVsdyg
17.8: Microphone Input - p5.js Sound Tutorial,https://www.youtube.com/watch?v=q2IDNkUws-A,"In this video, I demonstrate how to use your system microphone as an input to a sketch, controlling elements with the volume. Code: https://thecodingtrain.com/tracks/sound/sound/8-microphone-input...",431,https://i.ytimg.com/vi/q2IDNkUws-A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4fLWeW58a5Ek2cvo1zX0zlvlfEw
Live Stream #62: Week 5 of Programming from A to Z,https://www.youtube.com/watch?v=jXOIp2NOsaI,"This Live Stream covers topics for Week 5 of the ""Programming from A to Z"" class at ITP (http://shiffman.net/a2z/text-analysis). 

In this live stream, I discuss text analysis. First, I explain...",11686,https://i.ytimg.com/vi/jXOIp2NOsaI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAuQPXfmQ35yCx0YrXwpjMtmM5zVQ
5.3: Homework Assignment Week 5 - Programming with Text,https://www.youtube.com/watch?v=6DoJob85jE0,"In this video I discuss assignments and exercises around the topic of Text-Analysis and Word Counting for week 5 of ""Programming from A to Z"". 

http://shiffman.net/a2z/text-analysis/

Course...",204,https://i.ytimg.com/vi/6DoJob85jE0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLARDQqHqtuozEHS2WRYWwBtZQaU2w
Coding Challenge #40.3: TF-IDF,https://www.youtube.com/watch?v=RPMYV-eb6lI,"In this challenge, we build a word counting (concordance) application, and visualize the frequency of each word using variable font size! We also implement the TF-IDF algorithm Code: https://thecod...",1922,https://i.ytimg.com/vi/RPMYV-eb6lI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLABvXSr2q62PRAkb85BMf7qb24q6A
Accessibility with Claire Kearney-Volpe and Chancey Fleet,https://www.youtube.com/watch?v=8w_S17dZ2Do,"Claire Kearney-Volpe and Chancey Fleet visit the studio to talk about their work with coding and accessibility for low vision and blind people.

YouDescribe version of the video: https://youdescrib...",1479,https://i.ytimg.com/vi/8w_S17dZ2Do/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCF9eIVf7D6-yrdD2JXnIEbAxtW8w
Coding Challenge #40.2: Word Counter in Processing,https://www.youtube.com/watch?v=fxQ0B6BkfKo,"In this challenge, we build a word counting (concordance) application, and visualize the frequency of each word using variable font size! We also implement the TF-IDF algorithm Code: https://thecod...",575,https://i.ytimg.com/vi/fxQ0B6BkfKo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB0AZlOxexLzSPPr369qKphAv0a4A
Coding Challenge #40.1: Word Counter in JavaScript,https://www.youtube.com/watch?v=unm0BLor8aE,"In this challenge, we build a word counting (concordance) application, and visualize the frequency of each word using variable font size! We also implement the TF-IDF algorithm Code: https://thecod...",1314,https://i.ytimg.com/vi/unm0BLor8aE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwHvy7ztLHwte6TNDwGwP0ZMuHUQ
5.2: Associative Arrays in JavaScript - Programming with Text,https://www.youtube.com/watch?v=_5jdE6RKxVk,"In this video, I discuss the concept of ""associative arrays"" in JavaScript.  I look at how JavaScript objects are collections of name-value (or key-value) pairs.  This works in much the same...",717,https://i.ytimg.com/vi/_5jdE6RKxVk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_WEiWyRZOP9OxP9Wod75KO1nfvw
5.1: Intro to Week 5: Text Analysis and Word Counting - Programming with Text,https://www.youtube.com/watch?v=tE-ZYXU8A8U,"Week 5 of Programming from A to Z focuses on about text-analysis and word counting.  In this introduction, I discuss different how word counting and text analysis can be used in a creative...",820,https://i.ytimg.com/vi/tE-ZYXU8A8U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBcvTIQs8Z_xjIHfxvDUZFDpfKDQ
3.3: Homework Assignments Week 3 - Programming with Text,https://www.youtube.com/watch?v=XUhyfkE4BS8,"In this short video I discuss a creative assignment around the topic of Data and APIs for week 3 of ""Programming from A to Z"". 

http://shiffman.net/a2z/data-apis/

Course url: http://shiffman.net/...",216,https://i.ytimg.com/vi/XUhyfkE4BS8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBEtx-QQWNIhmd-LOWstosTTUJLpg
Coding Challenge #39: Mad Libs Generator,https://www.youtube.com/watch?v=ziBO-U2_t3k,"In this coding challenge, I make a Mad Libs web application using p5.js and tabletop.js (a JavaScript library for connecting to google sheet data.) Code: https://thecodingtrain.com/challenges/39-ma...",1234,https://i.ytimg.com/vi/ziBO-U2_t3k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCE3jRQfDgQ4eEKVHAjLuF7lr50Aw
"3.2: The ""nlp-compromise"" Library - Programming with Text",https://www.youtube.com/watch?v=tk_JGu2AbJY,"In this video, I cover a JavaScript ""natural language processing"" library called ""nlp-compromise.""   I show how you can change the tense of verbs, pluralize nouns, and perform other types of...",1073,https://i.ytimg.com/vi/tk_JGu2AbJY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFJ4F5ZxvQeanuuuI8Z_pZqjw3KA
3.1: The RiTa.js Library - Programming with Text,https://www.youtube.com/watch?v=lIPEvh8HbGQ,"In this video, I cover the basics of using the RiTa.js library in JavaScript.  I look at analyzing text with the RiString and generating words from the built-in RiTa lexicon.

Next Video: https://y...",1246,https://i.ytimg.com/vi/lIPEvh8HbGQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDHgKma6mb_UjtjBY_5ZJGeDOD5sA
2.10: Homework Assignments Week 2 - Programming with Text,https://www.youtube.com/watch?v=pMn44yFxGWk,"In this short video I discuss a creative assignment around the topic of Regular Expressions in Week 2 of ""Programming from A to Z"". 

http://shiffman.net/a2z/regex/

Course url: http://shiffman.net...",126,https://i.ytimg.com/vi/pMn44yFxGWk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCSt2EiUleMQFuNV6yZ_iUt9E4HzQ
Coding Challenge #38: Word Interactor,https://www.youtube.com/watch?v=AKuW48WeNMA,"In this Coding Challenge, I make something called a ""Word Interactor"" (help me with a better name!) using Regular Expressions, JavaScript, and the p5.js library for DOM Manipulation.

💻Challenge...",1052,https://i.ytimg.com/vi/AKuW48WeNMA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXPG6iVWYeqzMfUilh11up-t033g
2.9: Regular Expressions: replace() - Programming with Text,https://www.youtube.com/watch?v=7a-a6lKoyIQ,"In this video, I cover the JavaScript function replace().  The function allows you to search for a string (by matching a regular expression) and replace that string.  The replacement can be...",1130,https://i.ytimg.com/vi/7a-a6lKoyIQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFqGyBatvR4h4AN37N0BExRCOApQ
2.8: Regular Expressions: split() - Programming with Text,https://www.youtube.com/watch?v=fdyqutmcI2Q,"This video covers split() -- a JavaScript String function, which is used to split a given piece of text into ""tokens"" based on a ""delimiter"" as defined by a regular expression.

This is the...",543,https://i.ytimg.com/vi/fdyqutmcI2Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDyRy5kIv9RW1f8CSasq9IEWM8BRQ
2.7: Regular Expressions: exec() - Programming with Text,https://www.youtube.com/watch?v=t029QcVHtas,"In this video, I discuss another JavaScript function for regular expressions: exec().  Exec() is useful for when you want to match a regular expression globally (more than one match) and retain...",411,https://i.ytimg.com/vi/t029QcVHtas/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCWVzdNPgHyf6Dzihr_sfWFi8wgrQ
2.6: Regular Expressions: test() and match() - Programming with Text,https://www.youtube.com/watch?v=W7S_Vmq0GSs,"In this video, I discuss how to use regular expressions with theJavaScript programming language.   I discuss the difference between literal strings and regular expressions.  I also cover two...",1010,https://i.ytimg.com/vi/W7S_Vmq0GSs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5ePvyJkbXSCc0-d6Ywkobr6zjrg
2.5: Regular Expressions: Back References - Programming with Text,https://www.youtube.com/watch?v=Z66TeSTcP-Q,"In this short tutorial, I explain the concept of ""back references"" and explore how they are used to match the characters previously matched by capturing parentheses (groups) in a regular expression...",244,https://i.ytimg.com/vi/Z66TeSTcP-Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5lSO7agk7WMzCafI80A3SZMR1Bw
2.4: Regular Expressions: Capturing Groups - Programming with Text,https://www.youtube.com/watch?v=c9HbsUSWilw,"In this video I discuss capturing parentheses and how they are used to create numbered groups that referenced in a find / replace operation.

This is the fourth video in a series on Regular...",822,https://i.ytimg.com/vi/c9HbsUSWilw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBLXrz02TxDvOX-rSJQCXGiW5bGEQ
2.3: Regular Expressions: Character Classes - Programming with Text,https://www.youtube.com/watch?v=EfJU0Y9WAZ4,"In this video, I explain character classes which are a way of matching a selection of characters in a regular expression. 

This is the third video in a series on Regular Expressions, which...",862,https://i.ytimg.com/vi/EfJU0Y9WAZ4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDge4KiTsKilovbcRE8ANP1P8AvRQ
2.2: Regular Expressions: Meta-characters - Programming with Text,https://www.youtube.com/watch?v=YTocEnDsMNw,"In this video I discuss meta-characters: what are they and what role do they play in regular expressions?

This is the second video in a series on Regular Expressions, which is part of the...",954,https://i.ytimg.com/vi/YTocEnDsMNw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6XR8MHHwePExI4jTW_YMkeftIjA
2.1: Introduction to Regular Expressions - Programming with Text,https://www.youtube.com/watch?v=7DG3kCDx53c,"This video is part of week 2 of the ""Programming from A to Z"" course at ITP (http://itp.nyu.edu). 

In this video I introduce Regular Expressions.  What are they and how are they used?  I summarize...",675,https://i.ytimg.com/vi/7DG3kCDx53c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAc1rvE55IZ3K6Z1PgY6lSscHTryg
1.6: Homework Assignments Week 1 - Programming with Text,https://www.youtube.com/watch?v=YTzVbuV89RE,"In this short video I discuss a creative assignment around the topics covered in Week 1 of ""Programming from A to Z"".  

Introduction to Programming from A to Z: http://shiffman.net/a2z/intro/...",289,https://i.ytimg.com/vi/YTzVbuV89RE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBsJPQ2claXCKZ9FoSMif0bM_VHXw
Coding Challenge #37: Diastic Machine,https://www.youtube.com/watch?v=u-HUtrpyi1c,"The Diastic technique is a methodology and algorithm for generating found poetry from a source text. It was developed and used by poet / artist Jackson Mac Low. In this challenge, I generate...",979,https://i.ytimg.com/vi/u-HUtrpyi1c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAqG2IpQWLZZ8E93koacgZmm3CmvA
1.5: JavaScript String Object - Programming with Text,https://www.youtube.com/watch?v=DcoAjEZYies,"In this video, I discuss the JavaScript String object, and how to use it to modify and manipulate text in JavaScript. The functions / properties covered are indexOf(), substring(), and length....",1053,https://i.ytimg.com/vi/DcoAjEZYies/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAEmqtv5Hv_TwLURNIlh4cX_is0IA
1.4: Getting Text from User: Loading a Text File - Programming with Text,https://www.youtube.com/watch?v=0Mq2CxspF5s,"In this video, I show you how to get text input from a user by loading a text file using the p5.js function loadStrings().  I discuss how a user can upload their own text file with createFileInput(...",928,https://i.ytimg.com/vi/0Mq2CxspF5s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQQ5BjOf1H7135_WZWl7c-Jkgntg
1.3: Getting Text form User: Text Input - Programming with Text,https://www.youtube.com/watch?v=uNQSVU0IKec,"In this video, I demonstrate how you can get text input from a user with DOM elements (""input"" and ""textarea""  in combination with the p5.dom.js library.

Next Video: https://youtu.be/0Mq2CxspF5s...",1051,https://i.ytimg.com/vi/uNQSVU0IKec/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCbv5EbXRjarNCaIpNfqA43S_44_A
1.2: My Workflow - Programming with Text,https://www.youtube.com/watch?v=d3OcFexe9Ik,⚠️ Since this video was made I have created a whole playlist on my workflow. It has changed somewhat since this video but you can see that playlist here: https://www.youtube.com/playlist?list=P...,470,https://i.ytimg.com/vi/d3OcFexe9Ik/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA9hPsbjxizSDAwO-1MJfuS2az3fw
1.1: Introduction - Programming with Text,https://www.youtube.com/watch?v=HRANU6KtNEs,In this introduction video I talk about my goals for this playlist that accompanies a course I teach at ITP (http://itp.nyu.edu). I show an outline of things I'd like to cover and also discuss...,1021,https://i.ytimg.com/vi/HRANU6KtNEs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA3Ejr6JcfN3xWNBI8JV-YfgX2_VA
Live Stream #59: Week 1 of Programming from A to Z,https://www.youtube.com/watch?v=UTq0RQwnU3s,"This Live Stream covers the first week's topics of the ""Programming from A to Z""  course that I teach at ITP in New York City(http://shiffman.net/a2z/intro/). Here's a brief list of the topics...",11143,https://i.ytimg.com/vi/UTq0RQwnU3s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLARYH9oqAAlrTh7Hl6rIcV2dbLGaQ
Coding Challenge #32.2: Agar.io - Part 2 (Networking with Socket.IO and Node.js),https://www.youtube.com/watch?v=ZjVyKXp9hec,"In this multi-part coding challenge, I create a clone of the multiplayer online game Agar.io with JavaScript, node.js and websockets. Code: https://thecodingtrain.com/challenges/32-agario
...",2626,https://i.ytimg.com/vi/ZjVyKXp9hec/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwdLfVTK2VvRZLIJqj0KXbg4Uj0A
Coding Challenge #36: Blobby!,https://www.youtube.com/watch?v=rX5p-QRP6R4,"In this coding challenge, I simulate a blob-like shape with wobbly edges using beginShape(), endShape(), polar coordinates, and perlin noise. Code: https://thecodingtrain.com/challenges/36-blobby...",549,https://i.ytimg.com/vi/rX5p-QRP6R4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCqBLT9gQQRCelarBI2_tpyVJmPKg
Q&A #5: The History of p5.js and Processing,https://www.youtube.com/watch?v=FdsWWjqoPKU,"In this Creative Coding Q&A, I discuss the Processing Foundation and a brief history of its core software projects p5.js.  Have you ever wondered why the ""p"" in p5 is lowercase?

Support this...",1500,https://i.ytimg.com/vi/FdsWWjqoPKU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAJNhgz3APXPwnBlz5L3WE-SMMhFQ
